id_performance;id_employe;date_evaluation;score;objectifs_atteints
4456;372;01/10/2022;76;FAUX
4457;372;01/01/2023;74;VRAI
4458;372;01/04/2023;77;FAUX
4459;372;01/07/2023;61;FAUX
4460;372;01/10/2023;67;FAUX
4461;372;01/01/2024;72;VRAI
4462;372;01/04/2024;76;VRAI
4463;372;01/07/2024;66;FAUX
4464;372;01/10/2024;70;FAUX
4465;373;01/01/2022;89;FAUX
4466;373;01/04/2022;80;VRAI
4467;373;01/07/2022;66;VRAI
4468;373;01/10/2022;99;FAUX
4469;373;01/01/2023;75;VRAI
4470;373;01/04/2023;55;FAUX
4471;373;01/07/2023;57;VRAI
4472;373;01/10/2023;94;FAUX
4473;373;01/01/2024;68;FAUX
4474;373;01/04/2024;78;VRAI
4475;373;01/07/2024;96;FAUX
4476;373;01/10/2024;59;VRAI
4477;374;01/01/2022;98;VRAI
4478;374;01/04/2022;88;VRAI
4479;374;01/07/2022;94;VRAI
4480;374;01/10/2022;96;VRAI
4481;374;01/01/2023;80;FAUX
4482;374;01/04/2023;60;FAUX
4483;374;01/07/2023;67;FAUX
4484;374;01/10/2023;84;FAUX
4485;374;01/01/2024;52;FAUX
4486;374;01/04/2024;54;VRAI
4487;374;01/07/2024;77;FAUX
4488;374;01/10/2024;68;FAUX
4489;375;01/01/2022;76;VRAI
4490;375;01/04/2022;87;VRAI
4491;375;01/07/2022;70;VRAI
4492;375;01/10/2022;95;FAUX
4493;375;01/01/2023;87;VRAI
4494;375;01/04/2023;60;VRAI
4495;375;01/07/2023;90;VRAI
4496;375;01/10/2023;66;FAUX
4497;375;01/01/2024;88;VRAI
4498;375;01/04/2024;79;VRAI
4499;375;01/07/2024;50;VRAI
4500;375;01/10/2024;81;VRAI
4501;376;01/01/2022;57;VRAI
4502;376;01/04/2022;79;VRAI
4503;376;01/07/2022;57;VRAI
4504;376;01/10/2022;68;FAUX
4505;376;01/01/2023;79;VRAI
4506;376;01/04/2023;85;VRAI
4507;376;01/07/2023;93;VRAI
4508;376;01/10/2023;62;FAUX
4509;376;01/01/2024;86;FAUX
4510;376;01/04/2024;97;FAUX
4511;376;01/07/2024;88;VRAI
4512;376;01/10/2024;62;FAUX
4513;377;01/01/2022;65;FAUX
4514;377;01/04/2022;56;FAUX
4515;377;01/07/2022;76;VRAI
4516;377;01/10/2022;84;VRAI
4517;377;01/01/2023;77;VRAI
4518;377;01/04/2023;56;FAUX
4519;377;01/07/2023;99;FAUX
4520;377;01/10/2023;99;VRAI
4521;377;01/01/2024;95;FAUX
4522;377;01/04/2024;81;FAUX
4523;377;01/07/2024;89;FAUX
4524;377;01/10/2024;75;FAUX
4525;378;01/01/2022;88;FAUX
4526;378;01/04/2022;67;FAUX
4527;378;01/07/2022;64;FAUX
4528;378;01/10/2022;71;VRAI
4529;378;01/01/2023;71;VRAI
4530;378;01/04/2023;70;FAUX
4531;378;01/07/2023;89;VRAI
4532;378;01/10/2023;92;FAUX
4533;378;01/01/2024;72;VRAI
4534;378;01/04/2024;90;VRAI
4535;378;01/07/2024;98;VRAI
4536;378;01/10/2024;90;FAUX
4537;379;01/01/2022;50;FAUX
4538;379;01/04/2022;53;FAUX
4539;379;01/07/2022;81;FAUX
4540;379;01/10/2022;51;FAUX
4541;379;01/01/2023;99;VRAI
4542;379;01/04/2023;63;FAUX
4543;379;01/07/2023;74;FAUX
4544;379;01/10/2023;98;FAUX
4545;379;01/01/2024;77;VRAI
4546;379;01/04/2024;95;VRAI
4547;379;01/07/2024;72;FAUX
4548;379;01/10/2024;57;VRAI
4549;380;01/01/2022;86;FAUX
4550;380;01/04/2022;89;FAUX
4551;380;01/07/2022;76;FAUX
4552;380;01/10/2022;90;FAUX
4553;380;01/01/2023;84;VRAI
4554;380;01/04/2023;64;VRAI
4555;380;01/07/2023;76;VRAI
4556;380;01/10/2023;89;FAUX
4557;380;01/01/2024;98;FAUX
4558;380;01/04/2024;80;VRAI
4559;380;01/07/2024;86;VRAI
4560;380;01/10/2024;90;FAUX
4561;381;01/01/2022;83;VRAI
4562;381;01/04/2022;52;VRAI
4563;381;01/07/2022;63;FAUX
4564;381;01/10/2022;95;FAUX
4565;381;01/01/2023;84;VRAI
4566;381;01/04/2023;97;VRAI
4567;381;01/07/2023;53;VRAI
4568;381;01/10/2023;82;VRAI
4569;381;01/01/2024;77;FAUX
4570;381;01/04/2024;75;FAUX
4571;381;01/07/2024;83;VRAI
4572;381;01/10/2024;67;VRAI
4573;382;01/01/2022;76;FAUX
4574;382;01/04/2022;59;FAUX
4575;382;01/07/2022;61;FAUX
4576;382;01/10/2022;65;FAUX
4577;382;01/01/2023;60;FAUX
4578;382;01/04/2023;50;VRAI
4579;382;01/07/2023;52;FAUX
4580;382;01/10/2023;79;VRAI
4581;382;01/01/2024;86;VRAI
4582;382;01/04/2024;91;VRAI
4583;382;01/07/2024;53;FAUX
4584;382;01/10/2024;64;VRAI
4585;383;01/01/2022;76;FAUX
4586;383;01/04/2022;72;VRAI
4587;383;01/07/2022;76;VRAI
4588;383;01/10/2022;88;VRAI
4589;383;01/01/2023;57;FAUX
4590;383;01/04/2023;91;FAUX
4591;383;01/07/2023;53;VRAI
4592;383;01/10/2023;92;FAUX
4593;383;01/01/2024;52;VRAI
4594;383;01/04/2024;84;VRAI
4595;383;01/07/2024;87;VRAI
4596;383;01/10/2024;63;FAUX
4597;384;01/01/2022;50;VRAI
4598;384;01/04/2022;98;FAUX
4599;384;01/07/2022;57;FAUX
4600;384;01/10/2022;65;FAUX
4601;384;01/01/2023;59;FAUX
4602;384;01/04/2023;86;FAUX
4603;384;01/07/2023;77;FAUX
4604;384;01/10/2023;69;VRAI
4605;384;01/01/2024;63;FAUX
4606;384;01/04/2024;84;VRAI
4607;384;01/07/2024;61;FAUX
4608;384;01/10/2024;67;FAUX
4609;385;01/01/2022;51;FAUX
4610;385;01/04/2022;66;FAUX
4611;385;01/07/2022;67;FAUX
4612;385;01/10/2022;68;FAUX
4613;385;01/01/2023;50;FAUX
4614;385;01/04/2023;85;VRAI
4615;385;01/07/2023;85;FAUX
4616;385;01/10/2023;80;VRAI
4617;385;01/01/2024;51;VRAI
4618;385;01/04/2024;61;FAUX
4619;385;01/07/2024;80;VRAI
4620;385;01/10/2024;71;VRAI
4621;386;01/01/2022;72;VRAI
4622;386;01/04/2022;75;VRAI
4623;386;01/07/2022;72;FAUX
4624;386;01/10/2022;94;FAUX
4625;386;01/01/2023;88;FAUX
4626;386;01/04/2023;57;FAUX
4627;386;01/07/2023;90;FAUX
4628;386;01/10/2023;76;FAUX
4629;386;01/01/2024;64;VRAI
4630;386;01/04/2024;54;VRAI
4631;386;01/07/2024;58;VRAI
4632;386;01/10/2024;90;FAUX
4633;387;01/01/2022;59;FAUX
4634;387;01/04/2022;75;FAUX
4635;387;01/07/2022;87;FAUX
4636;387;01/10/2022;63;VRAI
4637;387;01/01/2023;50;VRAI
4638;387;01/04/2023;94;FAUX
4639;387;01/07/2023;76;VRAI
4640;387;01/10/2023;58;VRAI
4641;387;01/01/2024;84;FAUX
4642;387;01/04/2024;61;VRAI
4643;387;01/07/2024;52;VRAI
4644;387;01/10/2024;70;FAUX
4645;388;01/01/2022;82;FAUX
4646;388;01/04/2022;55;FAUX
4647;388;01/07/2022;78;VRAI
4648;388;01/10/2022;89;VRAI
4649;388;01/01/2023;53;VRAI
4650;388;01/04/2023;53;VRAI
4651;388;01/07/2023;86;FAUX
4652;388;01/10/2023;69;VRAI
4653;388;01/01/2024;72;VRAI
4654;388;01/04/2024;67;VRAI
4655;388;01/07/2024;74;VRAI
4656;388;01/10/2024;64;VRAI
4657;389;01/01/2022;83;FAUX
4658;389;01/04/2022;69;FAUX
4659;389;01/07/2022;86;FAUX
4660;389;01/10/2022;76;FAUX
4661;389;01/01/2023;54;FAUX
4662;389;01/04/2023;88;VRAI
4663;389;01/07/2023;66;FAUX
4664;389;01/10/2023;73;FAUX
4665;389;01/01/2024;52;VRAI
4666;389;01/04/2024;56;VRAI
4667;389;01/07/2024;52;VRAI
4668;389;01/10/2024;78;FAUX
4669;390;01/01/2022;78;FAUX
4670;390;01/04/2022;81;VRAI
4671;390;01/07/2022;88;VRAI
4672;390;01/10/2022;86;FAUX
4673;390;01/01/2023;89;FAUX
4674;390;01/04/2023;53;FAUX
4675;390;01/07/2023;69;FAUX
4676;390;01/10/2023;63;FAUX
4677;390;01/01/2024;83;VRAI
4678;390;01/04/2024;80;VRAI
4679;390;01/07/2024;88;FAUX
4680;390;01/10/2024;74;FAUX
4681;391;01/01/2022;58;FAUX
4682;391;01/04/2022;80;VRAI
4683;391;01/07/2022;72;VRAI
4684;391;01/10/2022;59;FAUX
4685;391;01/01/2023;55;FAUX
4686;391;01/04/2023;60;FAUX
4687;391;01/07/2023;52;FAUX
4688;391;01/10/2023;90;VRAI
4689;391;01/01/2024;62;FAUX
4690;391;01/04/2024;94;VRAI
4691;391;01/07/2024;56;FAUX
4692;391;01/10/2024;87;VRAI
4693;392;01/01/2022;66;VRAI
4694;392;01/04/2022;85;FAUX
4695;392;01/07/2022;64;FAUX
4696;392;01/10/2022;60;FAUX
4697;392;01/01/2023;80;FAUX
4698;392;01/04/2023;84;FAUX
4699;392;01/07/2023;76;FAUX
4700;392;01/10/2023;79;VRAI
4701;392;01/01/2024;69;VRAI
4702;392;01/04/2024;78;VRAI
4703;392;01/07/2024;99;VRAI
4704;392;01/10/2024;97;VRAI
4705;393;01/01/2022;59;VRAI
4706;393;01/04/2022;61;FAUX
4707;393;01/07/2022;82;FAUX
4708;393;01/10/2022;63;FAUX
4709;393;01/01/2023;70;VRAI
4710;393;01/04/2023;98;VRAI
4711;393;01/07/2023;64;FAUX
4712;393;01/10/2023;96;FAUX
4713;393;01/01/2024;71;FAUX
4714;393;01/04/2024;95;FAUX
4715;393;01/07/2024;82;FAUX
4716;393;01/10/2024;90;VRAI
4717;394;01/01/2022;88;VRAI
4718;394;01/04/2022;92;VRAI
4719;394;01/07/2022;51;FAUX
4720;394;01/10/2022;87;VRAI
4721;394;01/01/2023;78;FAUX
4722;394;01/04/2023;95;FAUX
4723;394;01/07/2023;52;VRAI
4724;394;01/10/2023;56;FAUX
4725;394;01/01/2024;78;VRAI
4726;394;01/04/2024;86;VRAI
4727;394;01/07/2024;85;VRAI
4728;394;01/10/2024;94;FAUX
4729;395;01/01/2022;97;VRAI
4730;395;01/04/2022;83;FAUX
4731;395;01/07/2022;50;FAUX
4732;395;01/10/2022;89;VRAI
4733;395;01/01/2023;64;FAUX
4734;395;01/04/2023;98;VRAI
4735;395;01/07/2023;93;FAUX
4736;395;01/10/2023;69;FAUX
4737;395;01/01/2024;57;VRAI
4738;395;01/04/2024;83;VRAI
4739;395;01/07/2024;81;VRAI
4740;395;01/10/2024;91;FAUX
4741;396;01/01/2022;93;FAUX
4742;396;01/04/2022;88;FAUX
4743;396;01/07/2022;73;FAUX
4744;396;01/10/2022;75;VRAI
4745;396;01/01/2023;85;VRAI
4746;396;01/04/2023;59;FAUX
4747;396;01/07/2023;96;FAUX
4748;396;01/10/2023;50;FAUX
4749;396;01/01/2024;99;VRAI
4750;396;01/04/2024;65;VRAI
4751;396;01/07/2024;68;FAUX
4752;396;01/10/2024;55;FAUX
4753;397;01/01/2022;98;VRAI
4754;397;01/04/2022;88;VRAI
4755;397;01/07/2022;94;FAUX
4756;397;01/10/2022;63;FAUX
4757;397;01/01/2023;58;VRAI
4758;397;01/04/2023;86;FAUX
4759;397;01/07/2023;69;FAUX
4760;397;01/10/2023;81;VRAI
4761;397;01/01/2024;70;VRAI
4762;397;01/04/2024;90;VRAI
4763;397;01/07/2024;78;FAUX
4764;397;01/10/2024;80;FAUX
4765;398;01/01/2022;55;FAUX
4766;398;01/04/2022;92;VRAI
4767;398;01/07/2022;91;VRAI
4768;398;01/10/2022;50;FAUX
4769;398;01/01/2023;64;VRAI
4770;398;01/04/2023;70;FAUX
4771;398;01/07/2023;80;VRAI
4772;398;01/10/2023;66;FAUX
4773;398;01/01/2024;68;VRAI
4774;398;01/04/2024;52;FAUX
4775;398;01/07/2024;84;FAUX
4776;398;01/10/2024;78;FAUX
4777;399;01/01/2022;63;VRAI
4778;399;01/04/2022;77;FAUX
4779;399;01/07/2022;79;FAUX
4780;399;01/10/2022;56;VRAI
4781;399;01/01/2023;80;VRAI
4782;399;01/04/2023;84;FAUX
4783;399;01/07/2023;96;VRAI
4784;399;01/10/2023;63;VRAI
4785;399;01/01/2024;85;VRAI
4786;399;01/04/2024;73;FAUX
4787;399;01/07/2024;78;VRAI
4788;399;01/10/2024;94;FAUX
4789;400;01/01/2022;57;VRAI
4790;400;01/04/2022;98;VRAI
4791;400;01/07/2022;53;VRAI
4792;400;01/10/2022;67;FAUX
4793;400;01/01/2023;98;FAUX
4794;400;01/04/2023;64;FAUX
4795;400;01/07/2023;65;VRAI
4796;400;01/10/2023;89;VRAI
4797;400;01/01/2024;92;VRAI
4798;400;01/04/2024;83;VRAI
4799;400;01/07/2024;62;FAUX
4800;400;01/10/2024;76;VRAI
4801;401;01/01/2022;54;VRAI
4802;401;01/04/2022;71;VRAI
4803;401;01/07/2022;52;FAUX
4804;401;01/10/2022;70;VRAI
4805;401;01/01/2023;55;FAUX
4806;401;01/04/2023;81;FAUX
4807;401;01/07/2023;86;FAUX
4808;401;01/10/2023;74;FAUX
4809;401;01/01/2024;84;FAUX
4810;401;01/04/2024;73;VRAI
4811;401;01/07/2024;79;VRAI
4812;401;01/10/2024;99;FAUX
4813;402;01/01/2022;80;VRAI
4814;402;01/04/2022;89;VRAI
4815;402;01/07/2022;74;FAUX
4816;402;01/10/2022;73;VRAI
4817;402;01/01/2023;88;FAUX
4818;402;01/04/2023;62;FAUX
4819;402;01/07/2023;72;FAUX
4820;402;01/10/2023;81;VRAI
4821;402;01/01/2024;85;FAUX
4822;402;01/04/2024;65;FAUX
4823;402;01/07/2024;67;FAUX
4824;402;01/10/2024;91;FAUX
4825;403;01/01/2022;60;FAUX
4826;403;01/04/2022;50;FAUX
4827;403;01/07/2022;61;VRAI
4828;403;01/10/2022;87;FAUX
4829;403;01/01/2023;94;FAUX
4830;403;01/04/2023;66;VRAI
4831;403;01/07/2023;81;FAUX
4832;403;01/10/2023;89;FAUX
4833;403;01/01/2024;92;FAUX
4834;403;01/04/2024;73;FAUX
4835;403;01/07/2024;96;VRAI
4836;403;01/10/2024;88;FAUX
4837;404;01/01/2022;85;VRAI
4838;404;01/04/2022;99;VRAI
4839;404;01/07/2022;59;VRAI
4840;404;01/10/2022;95;VRAI
4841;404;01/01/2023;64;FAUX
4842;404;01/04/2023;51;VRAI
4843;404;01/07/2023;53;VRAI
4844;404;01/10/2023;99;VRAI
4845;404;01/01/2024;80;VRAI
4846;404;01/04/2024;59;VRAI
4847;404;01/07/2024;90;VRAI
4848;404;01/10/2024;93;VRAI
4849;405;01/01/2022;70;FAUX
4850;405;01/04/2022;90;FAUX
4851;405;01/07/2022;94;FAUX
4852;405;01/10/2022;75;FAUX
4853;405;01/01/2023;85;FAUX
4854;405;01/04/2023;66;VRAI
4855;405;01/07/2023;52;VRAI
4856;405;01/10/2023;63;VRAI
4857;405;01/01/2024;62;VRAI
4858;405;01/04/2024;76;VRAI
4859;405;01/07/2024;66;FAUX
4860;405;01/10/2024;99;FAUX
4861;406;01/01/2022;63;FAUX
4862;406;01/04/2022;66;VRAI
4863;406;01/07/2022;83;FAUX
4864;406;01/10/2022;74;VRAI
4865;406;01/01/2023;51;FAUX
4866;406;01/04/2023;75;VRAI
4867;406;01/07/2023;58;FAUX
4868;406;01/10/2023;69;VRAI
4869;406;01/01/2024;78;VRAI
4870;406;01/04/2024;74;FAUX
4871;406;01/07/2024;93;VRAI
4872;406;01/10/2024;58;VRAI
4873;407;01/01/2022;93;FAUX
4874;407;01/04/2022;86;FAUX
4875;407;01/07/2022;86;FAUX
4876;407;01/10/2022;73;FAUX
4877;407;01/01/2023;69;VRAI
4878;407;01/04/2023;72;VRAI
4879;407;01/07/2023;78;VRAI
4880;407;01/10/2023;68;FAUX
4881;407;01/01/2024;72;VRAI
4882;407;01/04/2024;76;FAUX
4883;407;01/07/2024;70;FAUX
4884;407;01/10/2024;84;VRAI
4885;408;01/01/2022;56;FAUX
4886;408;01/04/2022;59;VRAI
4887;408;01/07/2022;72;VRAI
4888;408;01/10/2022;79;FAUX
4889;408;01/01/2023;62;FAUX
4890;408;01/04/2023;53;FAUX
4891;408;01/07/2023;72;VRAI
4892;408;01/10/2023;83;FAUX
4893;408;01/01/2024;85;VRAI
4894;408;01/04/2024;66;FAUX
4895;408;01/07/2024;63;FAUX
4896;408;01/10/2024;97;VRAI
4897;409;01/01/2022;62;VRAI
4898;409;01/04/2022;51;FAUX
4899;409;01/07/2022;78;VRAI
4900;409;01/10/2022;53;FAUX
4901;409;01/01/2023;75;FAUX
4902;409;01/04/2023;77;VRAI
4903;409;01/07/2023;69;FAUX
4904;409;01/10/2023;67;VRAI
4905;409;01/01/2024;76;VRAI
4906;409;01/04/2024;76;FAUX
4907;409;01/07/2024;50;FAUX
4908;409;01/10/2024;60;FAUX
4909;410;01/01/2022;88;FAUX
4910;410;01/04/2022;70;VRAI
4911;410;01/07/2022;67;VRAI
4912;410;01/10/2022;68;FAUX
4913;410;01/01/2023;62;FAUX
4914;410;01/04/2023;78;VRAI
4915;410;01/07/2023;62;FAUX
4916;410;01/10/2023;76;FAUX
4917;410;01/01/2024;68;VRAI
4918;410;01/04/2024;50;FAUX
4919;410;01/07/2024;68;FAUX
4920;410;01/10/2024;50;FAUX
4921;411;01/01/2022;66;VRAI
4922;411;01/04/2022;71;VRAI
4923;411;01/07/2022;99;VRAI
4924;411;01/10/2022;97;VRAI
4925;411;01/01/2023;81;VRAI
4926;411;01/04/2023;53;FAUX
4927;411;01/07/2023;94;FAUX
4928;411;01/10/2023;53;VRAI
4929;411;01/01/2024;50;VRAI
4930;411;01/04/2024;56;VRAI
4931;411;01/07/2024;50;FAUX
4932;411;01/10/2024;67;FAUX
4933;412;01/01/2022;96;FAUX
4934;412;01/04/2022;51;VRAI
4935;412;01/07/2022;53;VRAI
4936;412;01/10/2022;72;FAUX
4937;412;01/01/2023;92;VRAI
4938;412;01/04/2023;92;VRAI
4939;412;01/07/2023;57;VRAI
4940;412;01/10/2023;74;FAUX
4941;412;01/01/2024;84;VRAI
4942;412;01/04/2024;67;FAUX
4943;412;01/07/2024;76;VRAI
4944;412;01/10/2024;66;VRAI
4945;413;01/01/2022;54;FAUX
4946;413;01/04/2022;64;FAUX
4947;413;01/07/2022;95;FAUX
4948;413;01/10/2022;97;VRAI
4949;413;01/01/2023;57;VRAI
4950;413;01/04/2023;59;FAUX
4951;413;01/07/2023;54;FAUX
4952;413;01/10/2023;97;VRAI
4953;413;01/01/2024;75;FAUX
4954;413;01/04/2024;93;VRAI
4955;413;01/07/2024;62;VRAI
4956;413;01/10/2024;98;FAUX
4957;414;01/01/2022;77;FAUX
4958;414;01/04/2022;86;FAUX
4959;414;01/07/2022;93;VRAI
4960;414;01/10/2022;69;FAUX
4961;414;01/01/2023;97;FAUX
4962;414;01/04/2023;79;FAUX
4963;414;01/07/2023;58;VRAI
4964;414;01/10/2023;98;VRAI
4965;414;01/01/2024;85;FAUX
4966;414;01/04/2024;68;VRAI
4967;414;01/07/2024;52;VRAI
4968;414;01/10/2024;93;FAUX
4969;415;01/01/2022;96;VRAI
4970;415;01/04/2022;91;FAUX
4971;415;01/07/2022;75;VRAI
4972;415;01/10/2022;53;VRAI
4973;415;01/01/2023;66;FAUX
4974;415;01/04/2023;79;FAUX
4975;415;01/07/2023;72;FAUX
4976;415;01/10/2023;73;VRAI
4977;415;01/01/2024;53;FAUX
4978;415;01/04/2024;78;VRAI
4979;415;01/07/2024;76;VRAI
4980;415;01/10/2024;85;VRAI
4981;416;01/01/2022;55;VRAI
4982;416;01/04/2022;72;VRAI
4983;416;01/07/2022;95;VRAI
4984;416;01/10/2022;93;FAUX
4985;416;01/01/2023;57;VRAI
4986;416;01/04/2023;51;VRAI
4987;416;01/07/2023;89;VRAI
4988;416;01/10/2023;70;VRAI
4989;416;01/01/2024;97;FAUX
4990;416;01/04/2024;97;FAUX
4991;416;01/07/2024;87;VRAI
4992;416;01/10/2024;85;FAUX
4993;417;01/01/2022;72;VRAI
4994;417;01/04/2022;70;VRAI
4995;417;01/07/2022;86;VRAI
4996;417;01/10/2022;75;FAUX
4997;417;01/01/2023;56;FAUX
4998;417;01/04/2023;88;FAUX
4999;417;01/07/2023;88;VRAI
5000;417;01/10/2023;79;FAUX
5001;417;01/01/2024;91;FAUX
5002;417;01/04/2024;95;FAUX
5003;417;01/07/2024;88;FAUX
5004;417;01/10/2024;75;VRAI
5005;418;01/01/2022;56;VRAI
5006;418;01/04/2022;50;FAUX
5007;418;01/07/2022;67;VRAI
5008;418;01/10/2022;74;FAUX
5009;418;01/01/2023;57;FAUX
5010;418;01/04/2023;81;VRAI
5011;418;01/07/2023;87;VRAI
5012;418;01/10/2023;64;VRAI
5013;418;01/01/2024;97;VRAI
5014;418;01/04/2024;89;VRAI
5015;418;01/07/2024;69;VRAI
5016;418;01/10/2024;84;FAUX
5017;419;01/01/2022;79;VRAI
5018;419;01/04/2022;57;VRAI
5019;419;01/07/2022;97;VRAI
5020;419;01/10/2022;81;VRAI
5021;419;01/01/2023;64;FAUX
5022;419;01/04/2023;62;FAUX
5023;419;01/07/2023;89;FAUX
5024;419;01/10/2023;77;VRAI
5025;419;01/01/2024;55;FAUX
5026;419;01/04/2024;74;VRAI
5027;419;01/07/2024;50;VRAI
5028;419;01/10/2024;51;FAUX
5029;420;01/01/2022;81;VRAI
5030;420;01/04/2022;82;FAUX
5031;420;01/07/2022;73;VRAI
5032;420;01/10/2022;53;FAUX
5033;420;01/01/2023;72;VRAI
5034;420;01/04/2023;83;VRAI
5035;420;01/07/2023;79;FAUX
5036;420;01/10/2023;69;FAUX
5037;420;01/01/2024;52;VRAI
5038;420;01/04/2024;86;FAUX
5039;420;01/07/2024;89;FAUX
5040;420;01/10/2024;74;VRAI
5041;421;01/01/2022;93;VRAI
5042;421;01/04/2022;50;VRAI
5043;421;01/07/2022;64;FAUX
5044;421;01/10/2022;66;FAUX
5045;421;01/01/2023;66;FAUX
5046;421;01/04/2023;90;FAUX
5047;421;01/07/2023;53;VRAI
5048;421;01/10/2023;53;VRAI
5049;421;01/01/2024;95;VRAI
5050;421;01/04/2024;58;VRAI
5051;421;01/07/2024;82;VRAI
5052;421;01/10/2024;69;FAUX
5053;422;01/01/2022;50;FAUX
5054;422;01/04/2022;91;FAUX
5055;422;01/07/2022;76;VRAI
5056;422;01/10/2022;73;VRAI
5057;422;01/01/2023;84;FAUX
5058;422;01/04/2023;74;VRAI
5059;422;01/07/2023;58;VRAI
5060;422;01/10/2023;70;FAUX
5061;422;01/01/2024;62;VRAI
5062;422;01/04/2024;53;FAUX
5063;422;01/07/2024;92;FAUX
5064;422;01/10/2024;56;FAUX
5065;423;01/01/2022;60;FAUX
5066;423;01/04/2022;92;FAUX
5067;423;01/07/2022;86;VRAI
5068;423;01/10/2022;93;FAUX
5069;423;01/01/2023;88;VRAI
5070;423;01/04/2023;68;FAUX
5071;423;01/07/2023;71;VRAI
5072;423;01/10/2023;86;FAUX
5073;423;01/01/2024;79;FAUX
5074;423;01/04/2024;61;VRAI
5075;423;01/07/2024;70;VRAI
5076;423;01/10/2024;86;FAUX
5077;424;01/01/2022;67;FAUX
5078;424;01/04/2022;76;VRAI
5079;424;01/07/2022;97;VRAI
5080;424;01/10/2022;61;VRAI
5081;424;01/01/2023;83;FAUX
5082;424;01/04/2023;87;VRAI
5083;424;01/07/2023;74;FAUX
5084;424;01/10/2023;53;FAUX
5085;424;01/01/2024;79;VRAI
5086;424;01/04/2024;91;VRAI
5087;424;01/07/2024;98;FAUX
5088;424;01/10/2024;96;FAUX
5089;425;01/01/2022;73;FAUX
5090;425;01/04/2022;84;VRAI
5091;425;01/07/2022;66;FAUX
5092;425;01/10/2022;73;VRAI
5093;425;01/01/2023;62;FAUX
5094;425;01/04/2023;76;FAUX
5095;425;01/07/2023;54;FAUX
5096;425;01/10/2023;75;FAUX
5097;425;01/01/2024;94;VRAI
5098;425;01/04/2024;59;FAUX
5099;425;01/07/2024;75;FAUX
5100;425;01/10/2024;61;FAUX
5101;426;01/01/2022;76;VRAI
5102;426;01/04/2022;69;VRAI
5103;426;01/07/2022;90;FAUX
5104;426;01/10/2022;62;FAUX
5105;426;01/01/2023;93;FAUX
5106;426;01/04/2023;71;FAUX
5107;426;01/07/2023;97;VRAI
5108;426;01/10/2023;92;FAUX
5109;426;01/01/2024;95;VRAI
5110;426;01/04/2024;83;VRAI
5111;426;01/07/2024;53;FAUX
5112;426;01/10/2024;54;FAUX
5113;427;01/01/2022;78;FAUX
5114;427;01/04/2022;80;FAUX
5115;427;01/07/2022;61;VRAI
5116;427;01/10/2022;54;VRAI
5117;427;01/01/2023;76;VRAI
5118;427;01/04/2023;82;FAUX
5119;427;01/07/2023;70;FAUX
5120;427;01/10/2023;93;VRAI
5121;427;01/01/2024;93;FAUX
5122;427;01/04/2024;73;VRAI
5123;427;01/07/2024;59;VRAI
5124;427;01/10/2024;98;FAUX
5125;428;01/01/2022;51;VRAI
5126;428;01/04/2022;74;FAUX
5127;428;01/07/2022;60;VRAI
5128;428;01/10/2022;93;FAUX
5129;428;01/01/2023;55;VRAI
5130;428;01/04/2023;54;FAUX
5131;428;01/07/2023;78;VRAI
5132;428;01/10/2023;58;FAUX
5133;428;01/01/2024;57;VRAI
5134;428;01/04/2024;69;VRAI
5135;428;01/07/2024;57;FAUX
5136;428;01/10/2024;70;VRAI
5137;429;01/01/2022;77;VRAI
5138;429;01/04/2022;55;VRAI
5139;429;01/07/2022;54;VRAI
5140;429;01/10/2022;56;FAUX
5141;429;01/01/2023;53;VRAI
5142;429;01/04/2023;54;VRAI
5143;429;01/07/2023;64;FAUX
5144;429;01/10/2023;83;VRAI
5145;429;01/01/2024;97;VRAI
5146;429;01/04/2024;89;FAUX
5147;429;01/07/2024;88;FAUX
5148;429;01/10/2024;79;FAUX
5149;430;01/01/2022;74;FAUX
5150;430;01/04/2022;69;VRAI
5151;430;01/07/2022;52;VRAI
5152;430;01/10/2022;50;VRAI
5153;430;01/01/2023;75;VRAI
5154;430;01/04/2023;89;VRAI
5155;430;01/07/2023;90;VRAI
5156;430;01/10/2023;91;FAUX
5157;430;01/01/2024;54;VRAI
5158;430;01/04/2024;62;VRAI
5159;430;01/07/2024;50;FAUX
5160;430;01/10/2024;64;FAUX
5161;431;01/01/2022;67;FAUX
5162;431;01/04/2022;58;VRAI
5163;431;01/07/2022;92;VRAI
5164;431;01/10/2022;72;VRAI
5165;431;01/01/2023;94;FAUX
5166;431;01/04/2023;51;FAUX
5167;431;01/07/2023;87;FAUX
5168;431;01/10/2023;67;FAUX
5169;431;01/01/2024;78;FAUX
5170;431;01/04/2024;60;FAUX
5171;431;01/07/2024;52;FAUX
5172;431;01/10/2024;51;FAUX
5173;432;01/01/2022;80;VRAI
5174;432;01/04/2022;71;VRAI
5175;432;01/07/2022;99;VRAI
5176;432;01/10/2022;82;FAUX
5177;432;01/01/2023;73;VRAI
5178;432;01/04/2023;93;VRAI
5179;432;01/07/2023;86;VRAI
5180;432;01/10/2023;87;FAUX
5181;432;01/01/2024;76;FAUX
5182;432;01/04/2024;61;VRAI
5183;432;01/07/2024;79;FAUX
5184;432;01/10/2024;72;FAUX
5185;433;01/01/2022;56;FAUX
5186;433;01/04/2022;81;VRAI
5187;433;01/07/2022;88;FAUX
5188;433;01/10/2022;92;VRAI
5189;433;01/01/2023;63;VRAI
5190;433;01/04/2023;95;FAUX
